,stockx_link,stockx_name,type_1,type_2,type_3,model,right,r_d,straight,l_d,left,back,style,colorway,retailprice,releasedate,primary_colour
43,https://stockx.com/nike-air-max-1-susan-missing-link,Nike Air Max 1 Susan Missing Link,Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_Susan_Missing_Link_right.jpg,images/r_d/Nike_Air_Max_1_Susan_Missing_Link_r_d.jpg,images/straight/Nike_Air_Max_1_Susan_Missing_Link_straight.jpg,images/l_d/Nike_Air_Max_1_Susan_Missing_Link_l_d.jpg,images/left/Nike_Air_Max_1_Susan_Missing_Link_left.jpg,images/back/Nike_Air_Max_1_Susan_Missing_Link_back.jpg,CK6643-100,Multi-Color/Multi-Color,170.0,2019-04-12,multi-color
44,https://stockx.com/nike-air-fear-of-god-moccasin-black,Nike Air Fear Of God Moccasin Black,Other,Other,other,Air Fear Of,images/right/Nike_Air_Fear_Of_God_Moccasin_Black_right.jpg,images/r_d/Nike_Air_Fear_Of_God_Moccasin_Black_r_d.jpg,images/straight/Nike_Air_Fear_Of_God_Moccasin_Black_straight.jpg,images/l_d/Nike_Air_Fear_Of_God_Moccasin_Black_l_d.jpg,images/left/Nike_Air_Fear_Of_God_Moccasin_Black_left.jpg,images/back/Nike_Air_Fear_Of_God_Moccasin_Black_back.jpg,AT8086-002,Black/Black-Fossil,170.0,2019-05-17,black
45,https://stockx.com/nike-air-force-1-low-off-white-black-white,Nike Air Force 1 Low Off-White Black White,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Off-White_Black_White_right.jpg,images/r_d/Nike_Air_Force_1_Low_Off-White_Black_White_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Off-White_Black_White_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Off-White_Black_White_l_d.jpg,images/left/Nike_Air_Force_1_Low_Off-White_Black_White_left.jpg,images/back/Nike_Air_Force_1_Low_Off-White_Black_White_back.jpg,AO4606-001,Black/White-Cone-Black,170.0,2018-12-19,black
46,https://stockx.com/nike-zoom-terra-kiger-5-off-white-white-w,Nike Zoom Terra Kiger 5 Off-White White (W),Other,Running,running,Zoom Terra Kiger,images/right/Nike_Zoom_Terra_Kiger_5_Off-White_White_W_right.jpg,images/r_d/Nike_Zoom_Terra_Kiger_5_Off-White_White_W_r_d.jpg,images/straight/Nike_Zoom_Terra_Kiger_5_Off-White_White_W_straight.jpg,images/l_d/Nike_Zoom_Terra_Kiger_5_Off-White_White_W_l_d.jpg,images/left/Nike_Zoom_Terra_Kiger_5_Off-White_White_W_left.jpg,images/back/Nike_Zoom_Terra_Kiger_5_Off-White_White_W_back.jpg,CD8179-100,White/Metallic Silver-Sail-Safety Orange,180.0,2019-06-24,white
47,https://stockx.com/nike-zoom-terra-kiger-5-off-white-black-w,Nike Zoom Terra Kiger 5 Off-White Black (W),Other,Running,running,Zoom Terra Kiger,images/right/Nike_Zoom_Terra_Kiger_5_Off-White_Black_W_right.jpg,images/r_d/Nike_Zoom_Terra_Kiger_5_Off-White_Black_W_r_d.jpg,images/straight/Nike_Zoom_Terra_Kiger_5_Off-White_Black_W_straight.jpg,images/l_d/Nike_Zoom_Terra_Kiger_5_Off-White_Black_W_l_d.jpg,images/left/Nike_Zoom_Terra_Kiger_5_Off-White_Black_W_left.jpg,images/back/Nike_Zoom_Terra_Kiger_5_Off-White_Black_W_back.jpg,CD8179-001,Black/Metallic Silver-White-Pink Blast,180.0,2019-06-24,black
48,https://stockx.com/nike-air-max-97-sh-kaleidoscope,Nike Air Max 97 Shanghai Kaleidoscope,Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_Shanghai_Kaleidoscope_right.jpg,images/r_d/Nike_Air_Max_97_Shanghai_Kaleidoscope_r_d.jpg,images/straight/Nike_Air_Max_97_Shanghai_Kaleidoscope_straight.jpg,images/l_d/Nike_Air_Max_97_Shanghai_Kaleidoscope_l_d.jpg,images/left/Nike_Air_Max_97_Shanghai_Kaleidoscope_left.jpg,images/back/Nike_Air_Max_97_Shanghai_Kaleidoscope_back.jpg,CI1508-400,Ice Blue/Red-White,200.0,2019-04-13,blue
49,https://stockx.com/nike-air-presto-off-white-black-2018,Nike Air Presto Off-White Black (2018),Other,Running,running,Air Presto Off-White,images/right/Nike_Air_Presto_Off-White_Black_2018_right.jpg,images/r_d/Nike_Air_Presto_Off-White_Black_2018_r_d.jpg,images/straight/Nike_Air_Presto_Off-White_Black_2018_straight.jpg,images/l_d/Nike_Air_Presto_Off-White_Black_2018_l_d.jpg,images/left/Nike_Air_Presto_Off-White_Black_2018_left.jpg,images/back/Nike_Air_Presto_Off-White_Black_2018_back.jpg,AA3830-002,Black/White-Cone,160.0,2018-07-27,black
50,https://stockx.com/nike-air-force-1-gore-tex-high-white-ice,Nike Air Force 1 Gore-tex High Phantom White,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Gore-tex_High_Phantom_White_right.jpg,images/r_d/Nike_Air_Force_1_Gore-tex_High_Phantom_White_r_d.jpg,images/straight/Nike_Air_Force_1_Gore-tex_High_Phantom_White_straight.jpg,images/l_d/Nike_Air_Force_1_Gore-tex_High_Phantom_White_l_d.jpg,images/left/Nike_Air_Force_1_Gore-tex_High_Phantom_White_left.jpg,images/back/Nike_Air_Force_1_Gore-tex_High_Phantom_White_back.jpg,CQ7211-002,Phantom/Phantom-Black-Clear,200.0,2019-11-01,white
51,https://stockx.com/nike-zoom-fly-off-white-pink,Nike Zoom Fly Off-White Pink,Other,Running,running,Zoom Fly Off-White,images/right/Nike_Zoom_Fly_Off-White_Pink_right.jpg,images/r_d/Nike_Zoom_Fly_Off-White_Pink_r_d.jpg,images/straight/Nike_Zoom_Fly_Off-White_Pink_straight.jpg,images/l_d/Nike_Zoom_Fly_Off-White_Pink_l_d.jpg,images/left/Nike_Zoom_Fly_Off-White_Pink_left.jpg,images/back/Nike_Zoom_Fly_Off-White_Pink_back.jpg,AJ4588-600,Tulip Pink/Racer Pink,170.0,2018-11-28,pink
52,https://stockx.com/nike-daybreak-undercover-blue-jay,Nike Daybreak Undercover Blue Jay,Other,Running,running,Daybreak Undercover Blue,images/right/Nike_Daybreak_Undercover_Blue_Jay_right.jpg,images/r_d/Nike_Daybreak_Undercover_Blue_Jay_r_d.jpg,images/straight/Nike_Daybreak_Undercover_Blue_Jay_straight.jpg,images/l_d/Nike_Daybreak_Undercover_Blue_Jay_l_d.jpg,images/left/Nike_Daybreak_Undercover_Blue_Jay_left.jpg,images/back/Nike_Daybreak_Undercover_Blue_Jay_back.jpg,BV4594-400,Blue Jay/Summit White-Black,160.0,2019-06-07,blue
53,https://stockx.com/nike-air-presto-off-white-white-2018,Nike Air Presto Off-White White (2018),Other,Running,running,Air Presto Off-White,images/right/Nike_Air_Presto_Off-White_White_2018_right.jpg,images/r_d/Nike_Air_Presto_Off-White_White_2018_r_d.jpg,images/straight/Nike_Air_Presto_Off-White_White_2018_straight.jpg,images/l_d/Nike_Air_Presto_Off-White_White_2018_l_d.jpg,images/left/Nike_Air_Presto_Off-White_White_2018_left.jpg,images/back/Nike_Air_Presto_Off-White_White_2018_back.jpg,AA3830-100,White/Black-Cone,160.0,2018-08-03,white
54,https://stockx.com/nike-kobe-5-protro-chaos,Nike Kobe 5 Protro Chaos,Kobe,5,basketball,Kobe 5 Protro,images/right/Nike_Kobe_5_Protro_Chaos_right.jpg,images/r_d/Nike_Kobe_5_Protro_Chaos_r_d.jpg,images/straight/Nike_Kobe_5_Protro_Chaos_straight.jpg,images/l_d/Nike_Kobe_5_Protro_Chaos_l_d.jpg,images/left/Nike_Kobe_5_Protro_Chaos_left.jpg,images/back/Nike_Kobe_5_Protro_Chaos_back.jpg,CD4991-100,White/Cyber-Purple-Red,175.0,2019-01-03,white
55,https://stockx.com/nike-air-max-1-97-sean-wotherspoon-na,Nike Air Max 1/97 Sean Wotherspoon (Extra Lace Set Only),Air Max,97,air_max_97,Air Max 1/97,images/right/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only_right.jpg,images/r_d/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only_r_d.jpg,images/straight/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only_straight.jpg,images/l_d/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only_l_d.jpg,images/left/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only_left.jpg,images/back/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only_back.jpg,AJ4219-400,Light Blue Fury/Lemon Wash,160.0,2018-03-26,blue
56,https://stockx.com/nike-air-max-1-atmos-animal-pack-2-2018-black-box,Nike Air Max 1 Atmos Animal Pack 2.0 (2018 All Black Box),Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box_right.jpg,images/r_d/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box_r_d.jpg,images/straight/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box_straight.jpg,images/l_d/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box_l_d.jpg,images/left/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box_left.jpg,images/back/Nike_Air_Max_1_Atmos_Animal_Pack_2.0_2018_All_Black_Box_back.jpg,AQ0928-700,Wheat/Sport Red-Bison-Classic Green,160.0,2018-03-17,brown
57,https://stockx.com/nike-ld-waffle-sacai-blue-multi,Nike LD Waffle Sacai Blue Multi,Other,Other,other,LD Waffle Sacai,images/right/Nike_LD_Waffle_Sacai_Blue_Multi_right.jpg,images/r_d/Nike_LD_Waffle_Sacai_Blue_Multi_r_d.jpg,images/straight/Nike_LD_Waffle_Sacai_Blue_Multi_straight.jpg,images/l_d/Nike_LD_Waffle_Sacai_Blue_Multi_l_d.jpg,images/left/Nike_LD_Waffle_Sacai_Blue_Multi_left.jpg,images/back/Nike_LD_Waffle_Sacai_Blue_Multi_back.jpg,BV0073-400,Blue/Multi,155.0,2019-05-30,blue
58,https://stockx.com/nike-air-fear-of-god-1-orange-pulse,Nike Air Fear Of God 1 Orange Pulse,Basketball,Other,basketball,Air Fear Of,images/right/Nike_Air_Fear_Of_God_1_Orange_Pulse_right.jpg,images/r_d/Nike_Air_Fear_Of_God_1_Orange_Pulse_r_d.jpg,images/straight/Nike_Air_Fear_Of_God_1_Orange_Pulse_straight.jpg,images/l_d/Nike_Air_Fear_Of_God_1_Orange_Pulse_l_d.jpg,images/left/Nike_Air_Fear_Of_God_1_Orange_Pulse_left.jpg,images/back/Nike_Air_Fear_Of_God_1_Orange_Pulse_back.jpg,AR4237-800,Orange Pulse/Orange Pulse-Orange Pulse,350.0,2019-06-01,orange
59,https://stockx.com/nike-air-force-1-low-off-white-volt,Nike Air Force 1 Low Off-White Volt,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Off-White_Volt_right.jpg,images/r_d/Nike_Air_Force_1_Low_Off-White_Volt_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Off-White_Volt_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Off-White_Volt_l_d.jpg,images/left/Nike_Air_Force_1_Low_Off-White_Volt_left.jpg,images/back/Nike_Air_Force_1_Low_Off-White_Volt_back.jpg,AO4606-700,Volt/Hyper Jade-Cone-Black,170.0,2018-12-19,yellow
60,https://stockx.com/nike-pg-2-5-playstation-wolf-grey,Nike PG 2.5 Playstation Wolf Grey,Basketball,Other,basketball,PG 2.5 Playstation,images/right/Nike_PG_2.5_Playstation_Wolf_Grey_right.jpg,images/r_d/Nike_PG_2.5_Playstation_Wolf_Grey_r_d.jpg,images/straight/Nike_PG_2.5_Playstation_Wolf_Grey_straight.jpg,images/l_d/Nike_PG_2.5_Playstation_Wolf_Grey_l_d.jpg,images/left/Nike_PG_2.5_Playstation_Wolf_Grey_left.jpg,images/back/Nike_PG_2.5_Playstation_Wolf_Grey_back.jpg,BQ8388-001,Wolf Grey/Multi-Color,110.0,2018-12-01,grey
61,https://stockx.com/nike-cortez-stranger-things-independence-day-pack,Nike Classic Cortez Stranger Things Independence Day Pack,Other,Running,running,Classic Cortez Stranger,images/right/Nike_Classic_Cortez_Stranger_Things_Independence_Day_Pack_right.jpg,images/r_d/Nike_Classic_Cortez_Stranger_Things_Independence_Day_Pack_r_d.jpg,images/straight/Nike_Classic_Cortez_Stranger_Things_Independence_Day_Pack_straight.jpg,images/l_d/Nike_Classic_Cortez_Stranger_Things_Independence_Day_Pack_l_d.jpg,images/left/Nike_Classic_Cortez_Stranger_Things_Independence_Day_Pack_left.jpg,images/back/Nike_Classic_Cortez_Stranger_Things_Independence_Day_Pack_back.jpg,CK1907-600,Red/White,120.0,2019-07-12,red
62,https://stockx.com/nike-adapt-bb-mag,Nike Adapt BB Mag (US Charger),Basketball,Other,basketball,Adapt BB Mag,images/right/Nike_Adapt_BB_Mag_US_Charger_right.jpg,images/r_d/Nike_Adapt_BB_Mag_US_Charger_r_d.jpg,images/straight/Nike_Adapt_BB_Mag_US_Charger_straight.jpg,images/l_d/Nike_Adapt_BB_Mag_US_Charger_l_d.jpg,images/left/Nike_Adapt_BB_Mag_US_Charger_left.jpg,images/back/Nike_Adapt_BB_Mag_US_Charger_back.jpg,AO2582-002,Wolf Grey/Reflect Silver,350.0,2019-05-29,grey
63,https://stockx.com/nike-air-max-1-tinker-sketch,Nike Air Max 1 Tinker Sketch to Shelf,Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_Tinker_Sketch_to_Shelf_right.jpg,images/r_d/Nike_Air_Max_1_Tinker_Sketch_to_Shelf_r_d.jpg,images/straight/Nike_Air_Max_1_Tinker_Sketch_to_Shelf_straight.jpg,images/l_d/Nike_Air_Max_1_Tinker_Sketch_to_Shelf_l_d.jpg,images/left/Nike_Air_Max_1_Tinker_Sketch_to_Shelf_left.jpg,images/back/Nike_Air_Max_1_Tinker_Sketch_to_Shelf_back.jpg,CJ4286-101,White/Sport Red-Black-Neutral Grey,150.0,2019-07-13,white
64,https://stockx.com/nike-zoom-fly-off-white-black-silver,Nike Zoom Fly Off-White Black Silver,Other,Running,running,Zoom Fly Off-White,images/right/Nike_Zoom_Fly_Off-White_Black_Silver_right.jpg,images/r_d/Nike_Zoom_Fly_Off-White_Black_Silver_r_d.jpg,images/straight/Nike_Zoom_Fly_Off-White_Black_Silver_straight.jpg,images/l_d/Nike_Zoom_Fly_Off-White_Black_Silver_l_d.jpg,images/left/Nike_Zoom_Fly_Off-White_Black_Silver_left.jpg,images/back/Nike_Zoom_Fly_Off-White_Black_Silver_back.jpg,AJ4588-001,Black/White-Cone,170.0,2018-10-13,black
65,https://stockx.com/nike-blazer-high-stranger-things-independence-day-pack,Nike Blazer Mid Stranger Things Independence Day Pack,Basketball,Other,basketball,Blazer Mid Stranger,images/right/Nike_Blazer_Mid_Stranger_Things_Independence_Day_Pack_right.jpg,images/r_d/Nike_Blazer_Mid_Stranger_Things_Independence_Day_Pack_r_d.jpg,images/straight/Nike_Blazer_Mid_Stranger_Things_Independence_Day_Pack_straight.jpg,images/l_d/Nike_Blazer_Mid_Stranger_Things_Independence_Day_Pack_l_d.jpg,images/left/Nike_Blazer_Mid_Stranger_Things_Independence_Day_Pack_left.jpg,images/back/Nike_Blazer_Mid_Stranger_Things_Independence_Day_Pack_back.jpg,CK1906-400,Game Royal/White,120.0,2019-07-12,blue
66,https://stockx.com/nike-air-fear-of-god-1-black,Nike Air Fear Of God 1 Black,Basketball,Other,basketball,Air Fear Of,images/right/Nike_Air_Fear_Of_God_1_Black_right.jpg,images/r_d/Nike_Air_Fear_Of_God_1_Black_r_d.jpg,images/straight/Nike_Air_Fear_Of_God_1_Black_straight.jpg,images/l_d/Nike_Air_Fear_Of_God_1_Black_l_d.jpg,images/left/Nike_Air_Fear_Of_God_1_Black_left.jpg,images/back/Nike_Air_Fear_Of_God_1_Black_back.jpg,AR4237-001,Black/Black,395.0,2018-12-15,black
67,https://stockx.com/nike-air-max-97-silver-bullet-2016,Nike Air Max 97 Silver Bullet (2016/2017),Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_Silver_Bullet_20162017_right.jpg,images/r_d/Nike_Air_Max_97_Silver_Bullet_20162017_r_d.jpg,images/straight/Nike_Air_Max_97_Silver_Bullet_20162017_straight.jpg,images/l_d/Nike_Air_Max_97_Silver_Bullet_20162017_l_d.jpg,images/left/Nike_Air_Max_97_Silver_Bullet_20162017_left.jpg,images/back/Nike_Air_Max_97_Silver_Bullet_20162017_back.jpg,884421-001,Metallic Silver/Varsity Red-Black-White,170.0,2016-12-14,grey
68,https://stockx.com/nike-react-presto-undercover-white,Nike React Presto Undercover White,Other,Running,running,React Presto Undercover,images/right/Nike_React_Presto_Undercover_White_right.jpg,images/r_d/Nike_React_Presto_Undercover_White_r_d.jpg,images/straight/Nike_React_Presto_Undercover_White_straight.jpg,images/l_d/Nike_React_Presto_Undercover_White_l_d.jpg,images/left/Nike_React_Presto_Undercover_White_left.jpg,images/back/Nike_React_Presto_Undercover_White_back.jpg,CU3459-100,White/Black-White,180.0,2020-01-28,white
69,https://stockx.com/nike-sb-dunk-high-dog-walker,Nike SB Dunk High Dog Walker,SB,SB Dunk High,skateboarding,SB Dunk High,images/right/Nike_SB_Dunk_High_Dog_Walker_right.jpg,images/r_d/Nike_SB_Dunk_High_Dog_Walker_r_d.jpg,images/straight/Nike_SB_Dunk_High_Dog_Walker_straight.jpg,images/l_d/Nike_SB_Dunk_High_Dog_Walker_l_d.jpg,images/left/Nike_SB_Dunk_High_Dog_Walker_left.jpg,images/back/Nike_SB_Dunk_High_Dog_Walker_back.jpg,BQ6827-300,Multi-Color/Multi-Color,110.0,2019-04-20,multi-color
70,https://stockx.com/nike-adapt-bb-black-pure-platinum,Nike Adapt BB Black Pure Platinum (US Charger),Basketball,Other,basketball,Adapt BB Black,images/right/Nike_Adapt_BB_Black_Pure_Platinum_US_Charger_right.jpg,images/r_d/Nike_Adapt_BB_Black_Pure_Platinum_US_Charger_r_d.jpg,images/straight/Nike_Adapt_BB_Black_Pure_Platinum_US_Charger_straight.jpg,images/l_d/Nike_Adapt_BB_Black_Pure_Platinum_US_Charger_l_d.jpg,images/left/Nike_Adapt_BB_Black_Pure_Platinum_US_Charger_left.jpg,images/back/Nike_Adapt_BB_Black_Pure_Platinum_US_Charger_back.jpg,AO2582-001,Black/White-Pure Platinum,350.0,2019-02-17,black
71,https://stockx.com/nike-air-vapormax-2019-cpfm,Nike Air VaporMax 2019 Cactus Plant Flea Market (W),Air Max,VaporMax,air_max_vapormax,Air VaporMax 2019,images/right/Nike_Air_VaporMax_2019_Cactus_Plant_Flea_Market_W_right.jpg,images/r_d/Nike_Air_VaporMax_2019_Cactus_Plant_Flea_Market_W_r_d.jpg,images/straight/Nike_Air_VaporMax_2019_Cactus_Plant_Flea_Market_W_straight.jpg,images/l_d/Nike_Air_VaporMax_2019_Cactus_Plant_Flea_Market_W_l_d.jpg,images/left/Nike_Air_VaporMax_2019_Cactus_Plant_Flea_Market_W_left.jpg,images/back/Nike_Air_VaporMax_2019_Cactus_Plant_Flea_Market_W_back.jpg,CD7001 300,Multi-Color/Multi-Color,250.0,2019-05-14,multi-color
72,https://stockx.com/nike-air-tailwind-79-stranger-things-sail,Nike Air Tailwind 79 Stranger Things Sail Upside Down Pack,Other,Running,running,Air Tailwind 79,images/right/Nike_Air_Tailwind_79_Stranger_Things_Sail_Upside_Down_Pack_right.jpg,images/r_d/Nike_Air_Tailwind_79_Stranger_Things_Sail_Upside_Down_Pack_r_d.jpg,images/straight/Nike_Air_Tailwind_79_Stranger_Things_Sail_Upside_Down_Pack_straight.jpg,images/l_d/Nike_Air_Tailwind_79_Stranger_Things_Sail_Upside_Down_Pack_l_d.jpg,images/left/Nike_Air_Tailwind_79_Stranger_Things_Sail_Upside_Down_Pack_left.jpg,images/back/Nike_Air_Tailwind_79_Stranger_Things_Sail_Upside_Down_Pack_back.jpg,CJ6110-100,Sail/Sail-Deep Royal Blue-Sail,120.0,2019-08-13,neutral
73,https://stockx.com/nike-sb-dunk-low-ben-g,Nike SB Dunk Low Ben-G,SB,SB Dunk Low,skateboarding,SB Dunk Low,images/right/Nike_SB_Dunk_Low_Ben-G_right.jpg,images/r_d/Nike_SB_Dunk_Low_Ben-G_r_d.jpg,images/straight/Nike_SB_Dunk_Low_Ben-G_straight.jpg,images/l_d/Nike_SB_Dunk_Low_Ben-G_l_d.jpg,images/left/Nike_SB_Dunk_Low_Ben-G_left.jpg,images/back/Nike_SB_Dunk_Low_Ben-G_back.jpg,CU3846-100,White/White-Lucid Green-Sail,100.0,2019-10-05,white
74,https://stockx.com/nike-air-vapormax-off-white-black,Nike Air VaporMax Off-White Black,Air Max,VaporMax,air_max_vapormax,Air VaporMax Off-White,images/right/Nike_Air_VaporMax_Off-White_Black_right.jpg,images/r_d/Nike_Air_VaporMax_Off-White_Black_r_d.jpg,images/straight/Nike_Air_VaporMax_Off-White_Black_straight.jpg,images/l_d/Nike_Air_VaporMax_Off-White_Black_l_d.jpg,images/left/Nike_Air_VaporMax_Off-White_Black_left.jpg,images/back/Nike_Air_VaporMax_Off-White_Black_back.jpg,AA3831-002,Black/Total Crimson-Clear,250.0,2018-03-30,black
75,https://stockx.com/nike-sb-dunk-high-space-jam,Nike SB Dunk High Space Jam,SB,SB Dunk High,skateboarding,SB Dunk High,images/right/Nike_SB_Dunk_High_Space_Jam_right.jpg,images/r_d/Nike_SB_Dunk_High_Space_Jam_r_d.jpg,images/straight/Nike_SB_Dunk_High_Space_Jam_straight.jpg,images/l_d/Nike_SB_Dunk_High_Space_Jam_l_d.jpg,images/left/Nike_SB_Dunk_High_Space_Jam_left.jpg,images/back/Nike_SB_Dunk_High_Space_Jam_back.jpg,BQ6826-002,Black/Black-White-Varsity Royal,110.0,2019-11-27,black
76,https://stockx.com/nike-air-force-1-low-clot-rose-gold-silk,Nike Air Force 1 Low Clot Rose Gold Silk (Regular Box),Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Clot_Rose_Gold_Silk_Regular_Box_right.jpg,images/r_d/Nike_Air_Force_1_Low_Clot_Rose_Gold_Silk_Regular_Box_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Clot_Rose_Gold_Silk_Regular_Box_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Clot_Rose_Gold_Silk_Regular_Box_l_d.jpg,images/left/Nike_Air_Force_1_Low_Clot_Rose_Gold_Silk_Regular_Box_left.jpg,images/back/Nike_Air_Force_1_Low_Clot_Rose_Gold_Silk_Regular_Box_back.jpg,CJ5290-600,Rose Gold/White-Gum Medium Brown,250.0,2020-01-25,yellow
77,https://stockx.com/nike-air-max-90-recraft-hyper-grape-w,Nike Air Max 90 Recraft Hyper Grape (W),Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Recraft_Hyper_Grape_W_right.jpg,images/r_d/Nike_Air_Max_90_Recraft_Hyper_Grape_W_r_d.jpg,images/straight/Nike_Air_Max_90_Recraft_Hyper_Grape_W_straight.jpg,images/l_d/Nike_Air_Max_90_Recraft_Hyper_Grape_W_l_d.jpg,images/left/Nike_Air_Max_90_Recraft_Hyper_Grape_W_left.jpg,images/back/Nike_Air_Max_90_Recraft_Hyper_Grape_W_back.jpg,CD0490-103,White/Particle Grey-Hyper Grape,140.0,2020-01-09,white
78,https://stockx.com/nike-air-max-90-recraft-sail,Nike Air Max 90 Recraft Sail,Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Recraft_Sail_right.jpg,images/r_d/Nike_Air_Max_90_Recraft_Sail_r_d.jpg,images/straight/Nike_Air_Max_90_Recraft_Sail_straight.jpg,images/l_d/Nike_Air_Max_90_Recraft_Sail_l_d.jpg,images/left/Nike_Air_Max_90_Recraft_Sail_left.jpg,images/back/Nike_Air_Max_90_Recraft_Sail_back.jpg,CT2007-100,Sail/Sail-Sail,150.0,2019-12-21,neutral
79,https://stockx.com/nike-air-force-1-low-what-the-nyc,Nike Air Force 1 Low NYC City of Athletes,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_NYC_City_of_Athletes_right.jpg,images/r_d/Nike_Air_Force_1_Low_NYC_City_of_Athletes_r_d.jpg,images/straight/Nike_Air_Force_1_Low_NYC_City_of_Athletes_straight.jpg,images/l_d/Nike_Air_Force_1_Low_NYC_City_of_Athletes_l_d.jpg,images/left/Nike_Air_Force_1_Low_NYC_City_of_Athletes_left.jpg,images/back/Nike_Air_Force_1_Low_NYC_City_of_Athletes_back.jpg,CT3610-100,White/Black-Hyper Jade,130.0,2019-10-17,white
80,https://stockx.com/nike-lebron-16-watch-the-throne,Nike LeBron 16 Watch the Throne,LeBron,16,basketball,LeBron 16 Watch,images/right/Nike_LeBron_16_Watch_the_Throne_right.jpg,images/r_d/Nike_LeBron_16_Watch_the_Throne_r_d.jpg,images/straight/Nike_LeBron_16_Watch_the_Throne_straight.jpg,images/l_d/Nike_LeBron_16_Watch_the_Throne_l_d.jpg,images/left/Nike_LeBron_16_Watch_the_Throne_left.jpg,images/back/Nike_LeBron_16_Watch_the_Throne_back.jpg,CI1518-001,Black/Metallic Gold-Rose Frost,200.0,2019-02-17,black
81,https://stockx.com/nike-react-presto-undercover-mahogany,Nike React Presto Undercover Mahogany,Other,Running,running,React Presto Undercover,images/right/Nike_React_Presto_Undercover_Mahogany_right.jpg,images/r_d/Nike_React_Presto_Undercover_Mahogany_r_d.jpg,images/straight/Nike_React_Presto_Undercover_Mahogany_straight.jpg,images/l_d/Nike_React_Presto_Undercover_Mahogany_l_d.jpg,images/left/Nike_React_Presto_Undercover_Mahogany_left.jpg,images/back/Nike_React_Presto_Undercover_Mahogany_back.jpg,CU3459-200,Mahogany/White-Pueblo Brown-String,180.0,2020-01-28,black
